T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
424.7408328	100	0	0	1	1	100	0	0							-424.7408328	1	NaN	
424.6608328	100	0	0	1	1	100	0	0							-424.6608328	1	NaN	
424.5808328	100	0	0	1	1	100	0	0							-424.5808328	1	NaN	
424.5008328	100	0	0	1	1	100	0	0							-424.5008328	1	NaN	
424.4208328	100	0	0	1	1	100	0	0							-424.4208328	1	NaN	
424.3408328	100	0	0	1	1	100	0	0							-424.3408328	1	NaN	
424.2608328	100	0	0	1	1	100	0	0							-424.2608328	1	NaN	
424.1808328	100	0	0	1	1	100	0	0							-424.1808328	1	NaN	
424.1008328	100	0	0	1	1	100	0	0							-424.1008328	1	NaN	
424.0208328	100	0	0	1	1	100	0	0							-424.0208328	1	NaN	
423.9408328	100	0	0	1	1	100	0	0							-423.9408328	1	NaN	
423.8608328	100	0	0	1	1	100	0	0							-423.8608328	1	NaN	
423.7808328	100	0	0	1	1	100	0	0							-423.7808328	1	NaN	
423.7008328	100	0	0	1	1	100	0	0							-423.7008328	1	NaN	
423.6208328	100	0	0	1	1	100	0	0							-423.6208328	1	NaN	
423.5408328	100	0	0	1	1	100	0	0							-423.5408328	1	NaN	
423.4608328	100	0	0	1	1	100	0	0							-423.4608328	1	NaN	
423.3808328	100	0	0	1	1	100	0	0							-423.3808328	1	NaN	
423.3008328	100	0	0	1	1	100	0	0							-423.3008328	1	NaN	
423.2208328	100	0	0	1	1	100	0	0							-423.2208328	1	NaN	
423.1408328	100	0	0	1	1	100	0	0							-423.1408328	1	NaN	
423.0608328	100	0	0	1	1	100	0	0							-423.0608328	1	NaN	
422.9808328	100	0	0	1	1	100	0	0							-422.9808328	1	NaN	
422.9008328	100	0	0	1	1	100	0	0							-422.9008328	1	NaN	
422.8208328	100	0	0	1	1	100	0	0							-422.8208328	1	NaN	
422.7408328	100	0	0	1	1	100	0	0							-422.7408328	1	NaN	
422.6608328	100	0	0	1	1	100	0	0							-422.6608328	1	NaN	
422.5808328	100	0	0	1	1	100	0	0							-422.5808328	1	NaN	
422.5008328	100	0	0	1	1	100	0	0							-422.5008328	1	NaN	
422.4208328	100	0	0	1	1	100	0	0							-422.4208328	1	NaN	
422.3408328	100	0	0	1	1	100	0	0							-422.3408328	1	NaN	
422.2608328	100	0	0	1	1	100	0	0							-422.2608328	1	NaN	
422.1808328	100	0	0	1	1	100	0	0							-422.1808328	1	NaN	
422.1008328	100	0	0	1	1	100	0	0							-422.1008328	1	NaN	
422.0208328	100	0	0	1	1	100	0	0							-422.0208328	1	NaN	
421.9408328	100	0	0	1	1	100	0	0							-421.9408328	1	NaN	
421.8608328	100	0	0	1	1	100	0	0							-421.8608328	1	NaN	
421.7808328	100	0	0	1	1	100	0	0							-421.7808328	1	NaN	
421.7008328	100	0	0	1	1	100	0	0							-421.7008328	1	NaN	
421.6208328	100	0	0	1	1	100	0	0							-421.6208328	1	NaN	
421.5408328	100	0	0	1	1	100	0	0							-421.5408328	1	NaN	
421.4608328	100	0	0	1	1	100	0	0							-421.4608328	1	NaN	
421.3808328	100	0	0	1	1	100	0	0							-421.3808328	1	NaN	
421.3008328	100	0	0	1	1	100	0	0							-421.3008328	1	NaN	
421.2208328	100	0	0	1	1	100	0	0							-421.2208328	1	NaN	
421.1408328	100	0	0	1	1	100	0	0							-421.1408328	1	NaN	
421.0608328	100	0	0	1	1	100	0	0							-421.0608328	1	NaN	
420.9808328	100	0	0	1	1	100	0	0							-420.9808328	1	NaN	
420.9008328	100	0	0	1	1	100	0	0							-420.9008328	1	NaN	
420.8208328	100	0	0	1	1	100	0	0							-420.8208328	1	NaN	
420.7408328	100	0	0	1	1	100	0	0							-420.7408328	1	NaN	
420.6608328	100	0	0	1	1	100	0	0							-420.6608328	1	NaN	
420.5808328	100	0	0	1	1	100	0	0							-420.5808328	1	NaN	
420.5008328	100	0	0	1	1	100	0	0							-420.5008328	1	NaN	
420.4208328	100	0	0	1	1	100	0	0							-420.4208328	1	NaN	
420.3408328	100	0	0	1	1	100	0	0							-420.3408328	1	NaN	
420.2608328	100	0	0	1	1	100	0	0							-420.2608328	1	NaN	
420.1808328	100	0	0	1	1	100	0	0							-420.1808328	1	NaN	
420.1008328	100	0	0	1	1	100	0	0							-420.1008328	1	NaN	
420.0208328	100	0	0	1	1	100	0	0							-420.0208328	1	NaN	
419.9408328	100	0	0	1	1	100	0	0							-419.9408328	1	NaN	
419.8608328	100	0	0	1	1	100	0	0							-419.8608328	1	NaN	
419.7808328	100	0	0	1	1	100	0	0							-419.7808328	1	NaN	
419.7008328	100	0	0	1	1	100	0	0							-419.7008328	1	NaN	
419.6208328	100	0	0	1	1	100	0	0							-419.6208328	1	NaN	
419.5408328	100	0	0	1	1	100	0	0							-419.5408328	1	NaN	
419.4608328	100	0	0	1	1	100	0	0							-419.4608328	1	NaN	
419.3808328	100	0	0	1	1	100	0	0							-419.3808328	1	NaN	
419.3008328	100	0	0	1	1	100	0	0							-419.3008328	1	NaN	
419.2208328	100	0	0	1	1	100	0	0							-419.2208328	1	NaN	
419.1408328	100	0	0	1	1	100	0	0							-419.1408328	1	NaN	
419.0608328	100	0	0	1	1	100	0	0							-419.0608328	1	NaN	
418.9808328	100	0	0	1	1	100	0	0							-418.9808328	1	NaN	
418.9008328	100	0	0	1	1	100	0	0							-418.9008328	1	NaN	
418.8208328	100	0	0	1	1	100	0	0							-418.8208328	1	NaN	
418.7408328	100	0	0	1	1	100	0	0							-418.7408328	1	NaN	
418.6608328	100	0	0	1	1	100	0	0							-418.6608328	1	NaN	
418.5808328	100	0	0	1	1	100	0	0							-418.5808328	1	NaN	
418.5008328	100	0	0	1	1	100	0	0							-418.5008328	1	NaN	
418.4208328	100	0	0	1	1	100	0	0							-418.4208328	1	NaN	
418.3408328	100	0	0	1	1	100	0	0							-418.3408328	1	NaN	
418.2608328	100	0	0	1	1	100	0	0							-418.2608328	1	NaN	
418.1808328	100	0	0	1	1	100	0	0							-418.1808328	1	NaN	
418.1008328	100	0	0	1	1	100	0	0							-418.1008328	1	NaN	
418.0208328	100	0	0	1	1	100	0	0							-418.0208328	1	NaN	
417.9408328	100	0	0	1	1	100	0	0							-417.9408328	1	NaN	
417.8608328	100	0	0	1	1	100	0	0							-417.8608328	1	NaN	
417.7808328	100	0	0	1	1	100	0	0							-417.7808328	1	NaN	
417.7008328	100	0	0	1	1	100	0	0							-417.7008328	1	NaN	
417.6208328	100	0	0	1	1	100	0	0							-417.6208328	1	NaN	
417.5408328	100	0	0	1	1	100	0	0							-417.5408328	1	NaN	
417.4608328	100	0	0	1	1	100	0	0							-417.4608328	1	NaN	
417.3808328	100	0	0	1	1	100	0	0							-417.3808328	1	NaN	
417.3008328	100	0	0	1	1	100	0	0							-417.3008328	1	NaN	
417.2208328	100	0	0	1	1	100	0	0							-417.2208328	1	NaN	
417.1408328	100	0	0	1	1	100	0	0							-417.1408328	1	NaN	
417.0608328	100	0	0	1	1	100	0	0							-417.0608328	1	NaN	
416.9808328	100	0	0	1	1	100	0	0							-416.9808328	1	NaN	
416.9008328	100	0	0	1	1	100	0	0							-416.9008328	1	NaN	
416.8208328	100	0	0	1	1	100	0	0							-416.8208328	1	NaN	
416.7408328	100	0	0	1	1	100	0	0							-416.7408328	1	NaN	
416.6608328	100	0	0	1	1	100	0	0							-416.6608328	1	NaN	
416.5808328	100	0	0	1	1	100	0	0							-416.5808328	1	NaN	
416.5008328	100	0	0	1	1	100	0	0							-416.5008328	1	NaN	
416.4208328	100	0	0	1	1	100	0	0							-416.4208328	1	NaN	
416.3408328	100	0	0	1	1	100	0	0							-416.3408328	1	NaN	
416.2608328	100	0	0	1	1	100	0	0							-416.2608328	1	NaN	
416.1808328	100	0	0	1	1	100	0	0							-416.1808328	1	NaN	
416.1008328	100	0	0	1	1	100	0	0							-416.1008328	1	NaN	
416.0208328	100	0	0	1	1	100	0	0							-416.0208328	1	NaN	
415.9408328	100	0	0	1	1	100	0	0							-415.9408328	1	NaN	
415.8608328	100	0	0	1	1	100	0	0							-415.8608328	1	NaN	
415.7808328	100	0	0	1	1	100	0	0							-415.7808328	1	NaN	
415.7008328	100	0	0	1	1	100	0	0							-415.7008328	1	NaN	
415.6208328	100	0	0	1	1	100	0	0							-415.6208328	1	NaN	
415.5408328	100	0	0	1	1	100	0	0							-415.5408328	1	NaN	
415.4608328	100	0	0	1	1	100	0	0							-415.4608328	1	NaN	
415.3808328	100	0	0	1	1	100	0	0							-415.3808328	1	NaN	
415.3008328	100	0	0	1	1	100	0	0							-415.3008328	1	NaN	
415.2208328	100	0	0	1	1	100	0	0							-415.2208328	1	NaN	
415.1408328	100	0	0	1	1	100	0	0							-415.1408328	1	NaN	
415.0608328	100	0	0	1	1	100	0	0							-415.0608328	1	NaN	
414.9808328	100	0	0	1	1	100	0	0							-414.9808328	1	NaN	
414.9008328	100	0	0	1	1	100	0	0							-414.9008328	1	NaN	
414.8208328	100	0	0	1	1	100	0	0							-414.8208328	1	NaN	
414.7408328	100	0	0	1	1	100	0	0							-414.7408328	1	NaN	
414.6608328	100	0	0	1	1	100	0	0							-414.6608328	1	NaN	
414.5808328	100	0	0	1	1	100	0	0							-414.5808328	1	NaN	
414.5008328	100	0	0	1	1	100	0	0							-414.5008328	1	NaN	
414.4208328	100	0	0	1	1	100	0	0							-414.4208328	1	NaN	
414.3408328	100	0	0	1	1	100	0	0							-414.3408328	1	NaN	
414.2608328	100	0	0	1	1	100	0	0							-414.2608328	1	NaN	
414.1808328	100	0	0	1	1	100	0	0							-414.1808328	1	NaN	
414.1008328	100	0	0	1	1	100	0	0							-414.1008328	1	NaN	
414.0208328	100	0	0	1	1	100	0	0							-414.0208328	1	NaN	
413.9408328	100	0	0	1	1	100	0	0							-413.9408328	1	NaN	
413.8608328	100	0	0	1	1	100	0	0							-413.8608328	1	NaN	
413.7808328	100	0	0	1	1	100	0	0							-413.7808328	1	NaN	
413.7008328	100	0	0	1	1	100	0	0							-413.7008328	1	NaN	
413.6208328	100	0	0	1	1	100	0	0							-413.6208328	1	NaN	
413.5408328	100	0	0	1	1	100	0	0							-413.5408328	1	NaN	
413.4608328	100	0	0	1	1	100	0	0							-413.4608328	1	NaN	
413.3808328	100	0	0	1	1	100	0	0							-413.3808328	1	NaN	
413.3008328	100	0	0	1	1	100	0	0							-413.3008328	1	NaN	
413.2208328	100	0	0	1	1	100	0	0							-413.2208328	1	NaN	
413.1408328	100	0	0	1	1	100	0	0							-413.1408328	1	NaN	
413.0608328	100	0	0	1	1	100	0	0							-413.0608328	1	NaN	
412.9808328	100	0	0	1	1	100	0	0							-412.9808328	1	NaN	
412.9008328	100	0	0	1	1	100	0	0							-412.9008328	1	NaN	
412.8208328	100	0	0	1	1	100	0	0							-412.8208328	1	NaN	
412.7408328	100	0	0	1	1	100	0	0							-412.7408328	1	NaN	
412.6608328	100	0	0	1	1	100	0	0							-412.6608328	1	NaN	
412.5808328	100	0	0	1	1	100	0	0							-412.5808328	1	NaN	
412.5008328	100	0	0	1	1	100	0	0							-412.5008328	1	NaN	
412.4208328	100	0	0	1	1	100	0	0							-412.4208328	1	NaN	
412.3408328	100	0	0	1	1	100	0	0							-412.3408328	1	NaN	
412.2608328	100	0	0	1	1	100	0	0							-412.2608328	1	NaN	
412.1808328	100	0	0	1	1	100	0	0							-412.1808328	1	NaN	
412.1008328	100	0	0	1	1	100	0	0							-412.1008328	1	NaN	
412.0208328	100	0	0	1	1	100	0	0							-412.0208328	1	NaN	
411.9408328	100	0	0	1	1	100	0	0							-411.9408328	1	NaN	
411.8608328	100	0	0	1	1	100	0	0							-411.8608328	1	NaN	
411.7808328	100	0	0	1	1	100	0	0							-411.7808328	1	NaN	
411.7008328	100	0	0	1	1	100	0	0							-411.7008328	1	NaN	
411.6208328	100	0	0	1	1	100	0	0							-411.6208328	1	NaN	
411.5408328	100	0	0	1	1	100	0	0							-411.5408328	1	NaN	
411.4608328	100	0	0	1	1	100	0	0							-411.4608328	1	NaN	
411.3808328	100	0	0	1	1	100	0	0							-411.3808328	1	NaN	
411.3008328	100	0	0	1	1	100	0	0							-411.3008328	1	NaN	
411.2208328	100	0	0	1	1	100	0	0							-411.2208328	1	NaN	
411.1408328	100	0	0	1	1	100	0	0							-411.1408328	1	NaN	
411.0608328	100	0	0	1	1	100	0	0							-411.0608328	1	NaN	
410.9808328	100	0	0	1	1	100	0	0							-410.9808328	1	NaN	
410.9008328	100	0	0	1	1	100	0	0							-410.9008328	1	NaN	
410.8208328	100	0	0	1	1	100	0	0							-410.8208328	1	NaN	
410.7408328	100	0	0	1	1	100	0	0							-410.7408328	1	NaN	
410.6608328	100	0	0	1	1	100	0	0							-410.6608328	1	NaN	
410.5808328	100	0	0	1	1	100	0	0							-410.5808328	1	NaN	
410.5008328	100	0	0	1	1	100	0	0							-410.5008328	1	NaN	
410.4208328	100	0	0	1	1	100	0	0							-410.4208328	1	NaN	
410.3408328	100	0	0	1	1	100	0	0							-410.3408328	1	NaN	
410.2608328	100	0	0	1	1	100	0	0							-410.2608328	1	NaN	
410.1808328	100	0	0	1	1	100	0	0							-410.1808328	1	NaN	
410.1008328	100	0	0	1	1	100	0	0							-410.1008328	1	NaN	
410.0208328	100	0	0	1	1	100	0	0							-410.0208328	1	NaN	
409.9408328	100	0	0	1	1	100	0	0							-409.9408328	1	NaN	
409.8608328	100	0	0	1	1	100	0	0							-409.8608328	1	NaN	
409.7808328	100	0	0	1	1	100	0	0							-409.7808328	1	NaN	
409.7008328	100	0	0	1	1	100	0	0							-409.7008328	1	NaN	
409.6208328	100	0	0	1	1	100	0	0							-409.6208328	1	NaN	
409.5408328	100	0	0	1	1	100	0	0							-409.5408328	1	NaN	
409.4608328	100	0	0	1	1	100	0	0							-409.4608328	1	NaN	
409.3808328	100	0	0	1	1	100	0	0							-409.3808328	1	NaN	
409.3008328	100	0	0	1	1	100	0	0							-409.3008328	1	NaN	
409.2208328	100	0	0	1	1	100	0	0							-409.2208328	1	NaN	
409.1408328	100	0	0	1	1	100	0	0							-409.1408328	1	NaN	
409.0608328	100	0	0	1	1	100	0	0							-409.0608328	1	NaN	
408.9808328	100	0	0	1	1	100	0	0							-408.9808328	1	NaN	
408.9008328	100	0	0	1	1	100	0	0							-408.9008328	1	NaN	
408.8208328	100	0	0	1	1	100	0	0							-408.8208328	1	NaN	
408.7408328	100	0	0	1	1	100	0	0							-408.7408328	1	NaN	
408.6608328	100	0	0	1	1	100	0	0							-408.6608328	1	NaN	
408.5808328	100	0	0	1	1	100	0	0							-408.5808328	1	NaN	
408.5008328	100	0	0	1	1	100	0	0							-408.5008328	1	NaN	
408.4208328	100	0	0	1	1	100	0	0							-408.4208328	1	NaN	
408.3408328	100	0	0	1	1	100	0	0							-408.3408328	1	NaN	
408.2608328	100	0	0	1	1	100	0	0							-408.2608328	1	NaN	
408.1808328	100	0	0	1	1	100	0	0							-408.1808328	1	NaN	
408.1008328	100	0	0	1	1	100	0	0							-408.1008328	1	NaN	
408.0208328	100	0	0	1	1	100	0	0							-408.0208328	1	NaN	
407.9408328	100	0	0	1	1	100	0	0							-407.9408328	1	NaN	
407.8608328	100	0	0	1	1	100	0	0							-407.8608328	1	NaN	
407.7808328	100	0	0	1	1	100	0	0							-407.7808328	1	NaN	
407.7008328	100	0	0	1	1	100	0	0							-407.7008328	1	NaN	
407.6208328	100	0	0	1	1	100	0	0							-407.6208328	1	NaN	
407.5408328	100	0	0	1	1	100	0	0							-407.5408328	1	NaN	
407.4608328	100	0	0	1	1	100	0	0							-407.4608328	1	NaN	
407.3808328	100	0	0	1	1	100	0	0							-407.3808328	1	NaN	
407.3008328	100	0	0	1	1	100	0	0							-407.3008328	1	NaN	
407.2208328	100	0	0	1	1	100	0	0							-407.2208328	1	NaN	
407.1408328	100	0	0	1	1	100	0	0							-407.1408328	1	NaN	
407.0608328	100	0	0	1	1	100	0	0							-407.0608328	1	NaN	
406.9808328	100	0	0	1	1	100	0	0							-406.9808328	1	NaN	
406.9008328	100	0	0	1	1	100	0	0							-406.9008328	1	NaN	
406.8208328	100	0	0	1	1	100	0	0							-406.8208328	1	NaN	
406.7408328	100	0	0	1	1	100	0	0							-406.7408328	1	NaN	
406.6608328	100	0	0	1	1	100	0	0							-406.6608328	1	NaN	
406.5808328	100	0	0	1	1	100	0	0							-406.5808328	1	NaN	
406.5008328	100	0	0	1	1	100	0	0							-406.5008328	1	NaN	
406.4208328	100	0	0	1	1	100	0	0							-406.4208328	1	NaN	
406.3408328	100	0	0	1	1	100	0	0							-406.3408328	1	NaN	
406.2608328	100	0	0	1	1	100	0	0							-406.2608328	1	NaN	
406.1808328	100	0	0	1	1	100	0	0							-406.1808328	1	NaN	
406.1008328	100	0	0	1	1	100	0	0							-406.1008328	1	NaN	
406.0208328	100	0	0	1	1	100	0	0							-406.0208328	1	NaN	
405.9408328	100	0	0	1	1	100	0	0							-405.9408328	1	NaN	
405.8608328	100	0	0	1	1	100	0	0							-405.8608328	1	NaN	
405.7808328	100	0	0	1	1	100	0	0							-405.7808328	1	NaN	
405.7008328	100	0	0	1	1	100	0	0							-405.7008328	1	NaN	
405.6208328	100	0	0	1	1	100	0	0							-405.6208328	1	NaN	
405.5408328	100	0	0	1	1	100	0	0							-405.5408328	1	NaN	
405.4608328	100	0	0	1	1	100	0	0							-405.4608328	1	NaN	
405.3808328	100	0	0	1	1	100	0	0							-405.3808328	1	NaN	
405.3008328	100	0	0	1	1	100	0	0							-405.3008328	1	NaN	
405.2208328	100	0	0	1	1	100	0	0							-405.2208328	1	NaN	
405.1408328	100	0	0	1	1	100	0	0							-405.1408328	1	NaN	
405.0608328	100	0	0	1	1	100	0	0							-405.0608328	1	NaN	
404.9808328	100	0	0	1	1	100	0	0							-404.9808328	1	NaN	
404.9008328	100	0	0	1	1	100	0	0							-404.9008328	1	NaN	
404.8208328	100	0	0	1	1	100	0	0							-404.8208328	1	NaN	
404.7408328	100	0	0	1	1	100	0	0							-404.7408328	1	NaN	
404.6608328	100	0	0	1	1	100	0	0							-404.6608328	1	NaN	
404.5808328	100	0	0	1	1	100	0	0							-404.5808328	1	NaN	
404.5008328	100	0	0	1	1	100	0	0							-404.5008328	1	NaN	
404.4208328	100	0	0	1	1	100	0	0							-404.4208328	1	NaN	
404.3408328	100	0	0	1	1	100	0	0							-404.3408328	1	NaN	
404.2608328	100	0	0	1	1	100	0	0							-404.2608328	1	NaN	
404.1808328	100	0	0	1	1	100	0	0							-404.1808328	1	NaN	
404.1008328	100	0	0	1	1	100	0	0							-404.1008328	1	NaN	
404.0208328	100	0	0	1	1	100	0	0							-404.0208328	1	NaN	
403.9408328	100	0	0	1	1	100	0	0							-403.9408328	1	NaN	
403.8608328	100	0	0	1	1	100	0	0							-403.8608328	1	NaN	
403.7808328	100	0	0	1	1	100	0	0							-403.7808328	1	NaN	
403.7008328	100	0	0	1	1	100	0	0							-403.7008328	1	NaN	
403.6208328	100	0	0	1	1	100	0	0							-403.6208328	1	NaN	
403.5408328	100	0	0	1	1	100	0	0							-403.5408328	1	NaN	
403.4608328	100	0	0	1	1	100	0	0							-403.4608328	1	NaN	
403.3808328	100	0	0	1	1	100	0	0							-403.3808328	1	NaN	
403.3008328	100	0	0	1	1	100	0	0							-403.3008328	1	NaN	
403.2208328	100	0	0	1	1	100	0	0							-403.2208328	1	NaN	
403.1408328	100	0	0	1	1	100	0	0							-403.1408328	1	NaN	
403.0608328	100	0	0	1	1	100	0	0							-403.0608328	1	NaN	
402.9808328	100	0	0	1	1	100	0	0							-402.9808328	1	NaN	
402.9008328	100	0	0	1	1	100	0	0							-402.9008328	1	NaN	
402.8208328	100	0	0	1	1	100	0	0							-402.8208328	1	NaN	
402.7408328	100	0	0	1	1	100	0	0							-402.7408328	1	NaN	
402.6608328	100	0	0	1	1	100	0	0							-402.6608328	1	NaN	
402.5808328	100	0	0	1	1	100	0	0							-402.5808328	1	NaN	
402.5008328	100	0	0	1	1	100	0	0							-402.5008328	1	NaN	
402.4208328	100	0	0	1	1	100	0	0							-402.4208328	1	NaN	
402.3408328	100	0	0	1	1	100	0	0							-402.3408328	1	NaN	
402.2608328	100	0	0	1	1	100	0	0							-402.2608328	1	NaN	
402.1808328	100	0	0	1	1	100	0	0							-402.1808328	1	NaN	
402.1008328	100	0	0	1	1	100	0	0							-402.1008328	1	NaN	
402.0208328	100	0	0	1	1	100	0	0							-402.0208328	1	NaN	
401.9408328	100	0	0	1	1	100	0	0							-401.9408328	1	NaN	
401.8608328	100	0	0	1	1	100	0	0							-401.8608328	1	NaN	
401.7808328	100	0	0	1	1	100	0	0							-401.7808328	1	NaN	
401.7008328	100	0	0	1	1	100	0	0							-401.7008328	1	NaN	
401.6208328	100	0	0	1	1	100	0	0							-401.6208328	1	NaN	
401.5408328	100	0	0	1	1	100	0	0							-401.5408328	1	NaN	
401.4608328	100	0	0	1	1	100	0	0							-401.4608328	1	NaN	
401.3808328	100	0	0	1	1	100	0	0							-401.3808328	1	NaN	
401.3008328	100	0	0	1	1	100	0	0							-401.3008328	1	NaN	
401.2208328	100	0	0	1	1	100	0	0							-401.2208328	1	NaN	
401.1408328	100	0	0	1	1	100	0	0							-401.1408328	1	NaN	
401.0608328	100	0	0	1	1	100	0	0							-401.0608328	1	NaN	
400.9808328	100	0	0	1	1	100	0	0							-400.9808328	1	NaN	
400.9008328	100	0	0	1	1	100	0	0							-400.9008328	1	NaN	
400.8208328	100	0	0	1	1	100	0	0							-400.8208328	1	NaN	
400.7408328	100	0	0	1	1	100	0	0							-400.7408328	1	NaN	
400.6608328	100	0	0	1	1	100	0	0							-400.6608328	1	NaN	
400.5808328	100	0	0	1	1	100	0	0							-400.5808328	1	NaN	
400.5008328	100	0	0	1	1	100	0	0							-400.5008328	1	NaN	
400.4208328	100	0	0	1	1	100	0	0							-400.4208328	1	NaN	
400.3408328	100	0	0	1	1	100	0	0							-400.3408328	1	NaN	
400.2608328	100	0	0	1	1	100	0	0							-400.2608328	1	NaN	
400.1808328	100	0	0	1	1	100	0	0							-400.1808328	1	NaN	
400.1008328	100	0	0	1	1	100	0	0							-400.1008328	1	NaN	
400.0208328	100	0	0	1	1	100	0	0							-400.0208328	1	NaN	
399.9408328	100	0	0	1	1	100	0	0							-399.9408328	1	NaN	
399.8608328	100	0	0	1	1	100	0	0							-399.8608328	1	NaN	
399.7808328	100	0	0	1	1	100	0	0							-399.7808328	1	NaN	
399.7008328	100	0	0	1	1	100	0	0							-399.7008328	1	NaN	
399.6208328	100	0	0	1	1	100	0	0							-399.6208328	1	NaN	
399.5408328	100	0	0	1	1	100	0	0							-399.5408328	1	NaN	
399.4608328	100	0	0	1	1	100	0	0							-399.4608328	1	NaN	
399.3808328	100	0	0	1	1	100	0	0							-399.3808328	1	NaN	
399.3008328	100	0	0	1	1	100	0	0							-399.3008328	1	NaN	
399.2208328	100	0	0	1	1	100	0	0							-399.2208328	1	NaN	
399.1408328	100	0	0	1	1	100	0	0							-399.1408328	1	NaN	
399.0608328	100	0	0	1	1	100	0	0							-399.0608328	1	NaN	
398.9808328	100	0	0	1	1	100	0	0							-398.9808328	1	NaN	
398.9008328	100	0	0	1	1	100	0	0							-398.9008328	1	NaN	
398.8208328	100	0	0	1	1	100	0	0							-398.8208328	1	NaN	
398.7408328	100	0	0	1	1	100	0	0							-398.7408328	1	NaN	
398.6608328	100	0	0	1	1	100	0	0							-398.6608328	1	NaN	
398.5808328	100	0	0	1	1	100	0	0							-398.5808328	1	NaN	
398.5008328	100	0	0	1	1	100	0	0							-398.5008328	1	NaN	
398.4208328	100	0	0	1	1	100	0	0							-398.4208328	1	NaN	
398.3408328	100	0	0	1	1	100	0	0							-398.3408328	1	NaN	
398.2608328	100	0	0	1	1	100	0	0							-398.2608328	1	NaN	
398.1808328	100	0	0	1	1	100	0	0							-398.1808328	1	NaN	
398.1008328	100	0	0	1	1	100	0	0							-398.1008328	1	NaN	
398.0208328	100	0	0	1	1	100	0	0							-398.0208328	1	NaN	
397.9408328	100	0	0	1	1	100	0	0							-397.9408328	1	NaN	
397.8608328	100	0	0	1	1	100	0	0							-397.8608328	1	NaN	
397.7808328	100	0	0	1	1	100	0	0							-397.7808328	1	NaN	
397.7008328	100	0	0	1	1	100	0	0							-397.7008328	1	NaN	
397.6208328	100	0	0	1	1	100	0	0							-397.6208328	1	NaN	
397.5408328	100	0	0	1	1	100	0	0							-397.5408328	1	NaN	
397.4608328	100	0	0	1	1	100	0	0							-397.4608328	1	NaN	
397.3808328	100	0	0	1	1	100	0	0							-397.3808328	1	NaN	
397.3008328	100	0	0	1	1	100	0	0							-397.3008328	1	NaN	
397.2208328	100	0	0	1	1	100	0	0							-397.2208328	1	NaN	
397.1408328	100	0	0	1	1	100	0	0							-397.1408328	1	NaN	
397.0608328	100	0	0	1	1	100	0	0							-397.0608328	1	NaN	
396.9808328	100	0	0	1	1	100	0	0							-396.9808328	1	NaN	
396.9008328	100	0	0	1	1	100	0	0							-396.9008328	1	NaN	
396.8208328	100	0	0	1	1	100	0	0							-396.8208328	1	NaN	
396.7408328	100	0	0	1	1	100	0	0							-396.7408328	1	NaN	
396.6608328	100	0	0	1	1	100	0	0							-396.6608328	1	NaN	
396.5808328	100	0	0	1	1	100	0	0							-396.5808328	1	NaN	
396.5008328	100	0	0	1	1	100	0	0							-396.5008328	1	NaN	
396.4208328	100	0	0	1	1	100	0	0							-396.4208328	1	NaN	
396.3408328	100	0	0	1	1	100	0	0							-396.3408328	1	NaN	
396.2608328	100	0	0	1	1	100	0	0							-396.2608328	1	NaN	
396.1808328	100	0	0	1	1	100	0	0							-396.1808328	1	NaN	
396.1008328	100	0	0	1	1	100	0	0							-396.1008328	1	NaN	
396.0208328	100	0	0	1	1	100	0	0							-396.0208328	1	NaN	
395.9408328	100	0	0	1	1	100	0	0							-395.9408328	1	NaN	
395.8608328	100	0	0	1	1	100	0	0							-395.8608328	1	NaN	
395.7808328	100	0	0	1	1	100	0	0							-395.7808328	1	NaN	
395.7008328	100	0	0	1	1	100	0	0							-395.7008328	1	NaN	
395.6208328	100	0	0	1	1	100	0	0							-395.6208328	1	NaN	
395.5408328	100	0	0	1	1	100	0	0							-395.5408328	1	NaN	
395.4608328	100	0	0	1	1	100	0	0							-395.4608328	1	NaN	
395.3808328	100	0	0	1	1	100	0	0							-395.3808328	1	NaN	
395.3008328	100	0	0	1	1	100	0	0							-395.3008328	1	NaN	
395.2208328	100	0	0	1	1	100	0	0							-395.2208328	1	NaN	
395.1408328	100	0	0	1	1	100	0	0							-395.1408328	1	NaN	
395.0608328	100	0	0	1	1	100	0	0							-395.0608328	1	NaN	
394.9808328	100	0	0	1	1	100	0	0							-394.9808328	1	NaN	
394.9008328	100	0	0	1	1	100	0	0							-394.9008328	1	NaN	
394.8208328	100	0	0	1	1	100	0	0							-394.8208328	1	NaN	
394.7408328	100	0	0	1	1	100	0	0							-394.7408328	1	NaN	
394.6608328	100	0	0	1	1	100	0	0							-394.6608328	1	NaN	
394.5808328	100	0	0	1	1	100	0	0							-394.5808328	1	NaN	
394.5008328	100	0	0	1	1	100	0	0							-394.5008328	1	NaN	
394.4208328	100	0	0	1	1	100	0	0							-394.4208328	1	NaN	
394.3408328	100	0	0	1	1	100	0	0							-394.3408328	1	NaN	
394.2608328	100	0	0	1	1	100	0	0							-394.2608328	1	NaN	
