T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
898.3188757	91	8	1	0.2337337931	0.00234449734	98.81263815	1.052771197	0.1345906534	88.702279	10.04312843	1.254592566							0	0	0	-898.3188757	0.00234449734	-13450.4731830769	
898.2388757	91	8	1	0.2356249994	0.002338562876	98.80979951	1.055290025	0.1349104606	88.67858653	10.06419632	1.257217149							0	0	0	-898.2388757	0.002338562876	-13510.8851125117	
898.1588757	91	8	1	0.2375069888	0.002332654918	98.80695996	1.057809656	0.1352303844	88.6549053	10.08525423	1.259840475							0	0	0	-898.1588757	0.002332654918	-13571.4346617153	
898.0788757	91	8	1	0.2393798263	0.00232677329	98.80411948	1.060330092	0.1355504252	88.63123531	10.10630215	1.262462542							0	0	0	-898.0788757	0.00232677329	-13632.1228566085	
897.9988757	91	8	1	0.2412435765	0.002320917818	98.80127808	1.062851335	0.1358705832	88.60757657	10.12734008	1.26508335							0	0	0	-897.9988757	0.002320917818	-13692.9484350852	
897.9188757	91	8	1	0.2430983035	0.002315088328	98.79843575	1.065373388	0.1361908588	88.5839291	10.14836801	1.267702899							0	0	0	-897.9188757	0.002315088328	-13753.9125568482	
897.8388757	91	8	1	0.2449440705	0.00230928465	98.7955925	1.067896251	0.1365112523	88.56029288	10.16938593	1.270321187							0	0	0	-897.8388757	0.00230928465	-13815.0151743666	
897.7588757	91	8	1	0.2467809405	0.002303506613	98.79274831	1.070419927	0.1368317641	88.53666794	10.19039385	1.272938214							0	0	0	-897.7588757	0.002303506613	-13876.2575981146	
897.6788757	91	8	1	0.2486089757	0.002297754051	98.78990319	1.072944418	0.1371523945	88.51305428	10.21139175	1.27555398							0	0	0	-897.6788757	0.002297754051	-13937.6374202534	
897.5988757	91	8	1	0.2504282376	0.002292026794	98.78705713	1.075469725	0.1374731439	88.4894519	10.23237962	1.278168482							0	0	0	-897.5988757	0.002292026794	-13999.1560872842	
897.5188757	91	8	1	0.2522387875	0.00228632468	98.78421014	1.077995852	0.1377940126	88.46586081	10.25335747	1.280781722							0	0	0	-897.5188757	0.00228632468	-14060.8148742925	
897.4388757	91	8	1	0.2540406857	0.002280647543	98.7813622	1.080522799	0.1381150008	88.44228101	10.27432529	1.283393697							0	0	0	-897.4388757	0.002280647543	-14122.6103726999	
897.3588757	91	8	1	0.2558339924	0.002274995221	98.77851332	1.083050569	0.1384361091	88.41871252	10.29528307	1.286004408							0	0	0	-897.3588757	0.002274995221	-14184.546525631	
897.2788757	91	8	1	0.257618767	0.002269367554	98.7756635	1.085579164	0.1387573376	88.39515534	10.31623081	1.288613853							0	0	0	-897.2788757	0.002269367554	-14246.6223794909	
897.1988757	91	8	1	0.2593950683	0.002263764382	98.77281273	1.088108585	0.1390786868	88.37160947	10.33716849	1.291222032							0	0	0	-897.1988757	0.002263764382	-14308.8357378683	
897.1188757	91	8	1	0.2611629547	0.002258185546	98.76996101	1.090638835	0.139400157	88.34807493	10.35809613	1.293828945							0	0	0	-897.1188757	0.002258185546	-14371.1895501975	
897.0388757	91	8	1	0.2629224842	0.002252630891	98.76710834	1.093169916	0.1397217484	88.32455171	10.3790137	1.296434591							0	0	0	-897.0388757	0.002252630891	-14433.682898656	
896.9588757	91	8	1	0.2646737139	0.00224710026	98.76425471	1.09570183	0.1400434615	88.30103982	10.39992121	1.299038968							0	0	0	-896.9588757	0.00224710026	-14496.3150067134	
896.8788757	91	8	1	0.2664167006	0.0022415935	98.76140013	1.098234578	0.1403652966	88.27753928	10.42081865	1.301642077							0	0	0	-896.8788757	0.0022415935	-14559.086305888	
896.7988757	91	8	1	0.2681515008	0.002236110457	98.75854458	1.100768163	0.140687254	88.25405007	10.44170601	1.304243916							0	0	0	-896.7988757	0.002236110457	-14621.9973951731	
896.7188757	91	8	1	0.2698781702	0.002230650981	98.75568808	1.103302586	0.141009334	88.23057222	10.46258329	1.306844486							0	0	0	-896.7188757	0.002230650981	-14685.0501738768	
896.6388757	91	8	1	0.271596764	0.002225214922	98.75283061	1.105837851	0.141331537	88.20710572	10.48345049	1.309443785							0	0	0	-896.6388757	0.002225214922	-14748.2426231878	
896.5588757	91	8	1	0.2733073372	0.002219802131	98.74997218	1.108373958	0.1416538634	88.18365059	10.5043076	1.312041813							0	0	0	-896.5588757	0.002219802131	-14811.5740490455	
896.4788757	91	8	1	0.2750099439	0.00221441246	98.74711278	1.11091091	0.1419763133	88.16020682	10.52515461	1.314638569							0	0	0	-896.4788757	0.00221441246	-14875.0451641175	
896.3988757	91	8	1	0.276704638	0.002209045763	98.7442524	1.113448708	0.1422988873	88.13677442	10.54599153	1.317234053							0	0	0	-896.3988757	0.002209045763	-14938.6567176973	
896.3188757	91	8	1	0.2783914729	0.002203701895	98.74139106	1.115987355	0.1426215856	88.1133534	10.56681834	1.319828264							0	0	0	-896.3188757	0.002203701895	-15002.4095443932	
896.2388757	91	8	1	0.2800705015	0.002198380713	98.73852874	1.118526853	0.1429444086	88.08994376	10.58763503	1.322421201							0	0	0	-896.2388757	0.002198380713	-15066.3016565829	
