T	w(AL)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(AL@LIQUID)	dwdT_L(AL@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	mole/mole	kg/kg	%	%	SI				
457.3108328	100	1	1	100			-457.3108328	1	NaN	
457.1508328	100	1	1	100			-457.1508328	1	NaN	
456.9908328	100	1	1	100			-456.9908328	1	NaN	
456.8308328	100	1	1	100			-456.8308328	1	NaN	
456.6708328	100	1	1	100			-456.6708328	1	NaN	
456.5108328	100	1	1	100			-456.5108328	1	NaN	
456.3508328	100	1	1	100			-456.3508328	1	NaN	
456.1908328	100	1	1	100			-456.1908328	1	NaN	
456.0308328	100	1	1	100			-456.0308328	1	NaN	
455.8708328	100	1	1	100			-455.8708328	1	NaN	
455.7108328	100	1	1	100			-455.7108328	1	NaN	
455.5508328	100	1	1	100			-455.5508328	1	NaN	
455.3908328	100	1	1	100			-455.3908328	1	NaN	
455.2308328	100	1	1	100			-455.2308328	1	NaN	
455.0708328	100	1	1	100			-455.0708328	1	NaN	
454.9108328	100	1	1	100			-454.9108328	1	NaN	
454.7508328	100	1	1	100			-454.7508328	1	NaN	
454.5908328	100	1	1	100			-454.5908328	1	NaN	
454.4308328	100	1	1	100			-454.4308328	1	NaN	
454.2708328	100	1	1	100			-454.2708328	1	NaN	
454.1108328	100	1	1	100			-454.1108328	1	NaN	
453.9508328	100	1	1	100			-453.9508328	1	NaN	
453.7908328	100	1	1	100			-453.7908328	1	NaN	
453.6308328	100	1	1	100			-453.6308328	1	NaN	
453.4708328	100	1	1	100			-453.4708328	1	NaN	
453.3108328	100	1	1	100			-453.3108328	1	NaN	
453.1508328	100	1	1	100			-453.1508328	1	NaN	
452.9908328	100	1	1	100			-452.9908328	1	NaN	
452.8308328	100	1	1	100			-452.8308328	1	NaN	
452.6708328	100	1	1	100			-452.6708328	1	NaN	
452.5108328	100	1	1	100			-452.5108328	1	NaN	
452.3508328	100	1	1	100			-452.3508328	1	NaN	
452.1908328	100	1	1	100			-452.1908328	1	NaN	
452.0308328	100	1	1	100			-452.0308328	1	NaN	
451.8708328	100	1	1	100			-451.8708328	1	NaN	
451.7108328	100	1	1	100			-451.7108328	1	NaN	
451.5508328	100	1	1	100			-451.5508328	1	NaN	
451.3908328	100	1	1	100			-451.3908328	1	NaN	
451.2308328	100	1	1	100			-451.2308328	1	NaN	
451.0708328	100	1	1	100			-451.0708328	1	NaN	
450.9108328	100	1	1	100			-450.9108328	1	NaN	
450.7508328	100	1	1	100			-450.7508328	1	NaN	
450.5908328	100	1	1	100			-450.5908328	1	NaN	
450.4308328	100	1	1	100			-450.4308328	1	NaN	
450.2708328	100	1	1	100			-450.2708328	1	NaN	
450.1108328	100	1	1	100			-450.1108328	1	NaN	
449.9508328	100	1	1	100			-449.9508328	1	NaN	
449.7908328	100	1	1	100			-449.7908328	1	NaN	
449.6308328	100	1	1	100			-449.6308328	1	NaN	
449.4708328	100	1	1	100			-449.4708328	1	NaN	
449.3108328	100	1	1	100			-449.3108328	1	NaN	
449.1508328	100	1	1	100			-449.1508328	1	NaN	
448.9908328	100	1	1	100			-448.9908328	1	NaN	
448.8308328	100	1	1	100			-448.8308328	1	NaN	
448.6708328	100	1	1	100			-448.6708328	1	NaN	
448.5108328	100	1	1	100			-448.5108328	1	NaN	
448.3508328	100	1	1	100			-448.3508328	1	NaN	
448.1908328	100	1	1	100			-448.1908328	1	NaN	
448.0308328	100	1	1	100			-448.0308328	1	NaN	
447.8708328	100	1	1	100			-447.8708328	1	NaN	
447.7108328	100	1	1	100			-447.7108328	1	NaN	
447.5508328	100	1	1	100			-447.5508328	1	NaN	
447.3908328	100	1	1	100			-447.3908328	1	NaN	
447.2308328	100	1	1	100			-447.2308328	1	NaN	
447.0708328	100	1	1	100			-447.0708328	1	NaN	
446.9108328	100	1	1	100			-446.9108328	1	NaN	
446.7508328	100	1	1	100			-446.7508328	1	NaN	
446.5908328	100	1	1	100			-446.5908328	1	NaN	
446.4308328	100	1	1	100			-446.4308328	1	NaN	
446.2708328	100	1	1	100			-446.2708328	1	NaN	
446.1108328	100	1	1	100			-446.1108328	1	NaN	
445.9508328	100	1	1	100			-445.9508328	1	NaN	
445.7908328	100	1	1	100			-445.7908328	1	NaN	
445.6308328	100	1	1	100			-445.6308328	1	NaN	
445.4708328	100	1	1	100			-445.4708328	1	NaN	
445.3108328	100	1	1	100			-445.3108328	1	NaN	
445.1508328	100	1	1	100			-445.1508328	1	NaN	
444.9908328	100	1	1	100			-444.9908328	1	NaN	
444.8308328	100	1	1	100			-444.8308328	1	NaN	
444.6708328	100	1	1	100			-444.6708328	1	NaN	
444.5108328	100	1	1	100			-444.5108328	1	NaN	
444.3508328	100	1	1	100			-444.3508328	1	NaN	
444.1908328	100	1	1	100			-444.1908328	1	NaN	
444.0308328	100	1	1	100			-444.0308328	1	NaN	
443.8708328	100	1	1	100			-443.8708328	1	NaN	
443.7108328	100	1	1	100			-443.7108328	1	NaN	
443.5508328	100	1	1	100			-443.5508328	1	NaN	
443.3908328	100	1	1	100			-443.3908328	1	NaN	
443.2308328	100	1	1	100			-443.2308328	1	NaN	
443.0708328	100	1	1	100			-443.0708328	1	NaN	
442.9108328	100	1	1	100			-442.9108328	1	NaN	
442.7508328	100	1	1	100			-442.7508328	1	NaN	
442.5908328	100	1	1	100			-442.5908328	1	NaN	
442.4308328	100	1	1	100			-442.4308328	1	NaN	
442.2708328	100	1	1	100			-442.2708328	1	NaN	
442.1108328	100	1	1	100			-442.1108328	1	NaN	
441.9508328	100	1	1	100			-441.9508328	1	NaN	
441.7908328	100	1	1	100			-441.7908328	1	NaN	
441.6308328	100	1	1	100			-441.6308328	1	NaN	
441.4708328	100	1	1	100			-441.4708328	1	NaN	
441.3108328	100	1	1	100			-441.3108328	1	NaN	
441.1508328	100	1	1	100			-441.1508328	1	NaN	
440.9908328	100	1	1	100			-440.9908328	1	NaN	
440.8308328	100	1	1	100			-440.8308328	1	NaN	
440.6708328	100	1	1	100			-440.6708328	1	NaN	
440.5108328	100	1	1	100			-440.5108328	1	NaN	
440.3508328	100	1	1	100			-440.3508328	1	NaN	
440.1908328	100	1	1	100			-440.1908328	1	NaN	
440.0308328	100	1	1	100			-440.0308328	1	NaN	
439.8708328	100	1	1	100			-439.8708328	1	NaN	
439.7108328	100	1	1	100			-439.7108328	1	NaN	
439.5508328	100	1	1	100			-439.5508328	1	NaN	
439.3908328	100	1	1	100			-439.3908328	1	NaN	
439.2308328	100	1	1	100			-439.2308328	1	NaN	
439.0708328	100	1	1	100			-439.0708328	1	NaN	
438.9108328	100	1	1	100			-438.9108328	1	NaN	
438.7508328	100	1	1	100			-438.7508328	1	NaN	
438.5908328	100	1	1	100			-438.5908328	1	NaN	
438.4308328	100	1	1	100			-438.4308328	1	NaN	
438.2708328	100	1	1	100			-438.2708328	1	NaN	
438.1108328	100	1	1	100			-438.1108328	1	NaN	
437.9508328	100	1	1	100			-437.9508328	1	NaN	
437.7908328	100	1	1	100			-437.7908328	1	NaN	
437.6308328	100	1	1	100			-437.6308328	1	NaN	
437.4708328	100	1	1	100			-437.4708328	1	NaN	
437.3108328	100	1	1	100			-437.3108328	1	NaN	
437.1508328	100	1	1	100			-437.1508328	1	NaN	
436.9908328	100	1	1	100			-436.9908328	1	NaN	
436.8308328	100	1	1	100			-436.8308328	1	NaN	
436.6708328	100	1	1	100			-436.6708328	1	NaN	
436.5108328	100	1	1	100			-436.5108328	1	NaN	
436.3508328	100	1	1	100			-436.3508328	1	NaN	
436.1908328	100	1	1	100			-436.1908328	1	NaN	
436.0308328	100	1	1	100			-436.0308328	1	NaN	
435.8708328	100	1	1	100			-435.8708328	1	NaN	
435.7108328	100	1	1	100			-435.7108328	1	NaN	
435.5508328	100	1	1	100			-435.5508328	1	NaN	
435.3908328	100	1	1	100			-435.3908328	1	NaN	
435.2308328	100	1	1	100			-435.2308328	1	NaN	
435.0708328	100	1	1	100			-435.0708328	1	NaN	
434.9108328	100	1	1	100			-434.9108328	1	NaN	
434.7508328	100	1	1	100			-434.7508328	1	NaN	
434.5908328	100	1	1	100			-434.5908328	1	NaN	
434.4308328	100	1	1	100			-434.4308328	1	NaN	
434.2708328	100	1	1	100			-434.2708328	1	NaN	
434.1108328	100	1	1	100			-434.1108328	1	NaN	
433.9508328	100	1	1	100			-433.9508328	1	NaN	
433.7908328	100	1	1	100			-433.7908328	1	NaN	
433.6308328	100	1	1	100			-433.6308328	1	NaN	
433.4708328	100	1	1	100			-433.4708328	1	NaN	
433.3108328	100	1	1	100			-433.3108328	1	NaN	
433.1508328	100	1	1	100			-433.1508328	1	NaN	
432.9908328	100	1	1	100			-432.9908328	1	NaN	
432.8308328	100	1	1	100			-432.8308328	1	NaN	
432.6708328	100	1	1	100			-432.6708328	1	NaN	
432.5108328	100	1	1	100			-432.5108328	1	NaN	
432.3508328	100	1	1	100			-432.3508328	1	NaN	
432.1908328	100	1	1	100			-432.1908328	1	NaN	
432.0308328	100	1	1	100			-432.0308328	1	NaN	
431.8708328	100	1	1	100			-431.8708328	1	NaN	
431.7108328	100	1	1	100			-431.7108328	1	NaN	
431.5508328	100	1	1	100			-431.5508328	1	NaN	
431.3908328	100	1	1	100			-431.3908328	1	NaN	
431.2308328	100	1	1	100			-431.2308328	1	NaN	
431.0708328	100	1	1	100			-431.0708328	1	NaN	
430.9108328	100	1	1	100			-430.9108328	1	NaN	
430.7508328	100	1	1	100			-430.7508328	1	NaN	
430.5908328	100	1	1	100			-430.5908328	1	NaN	
430.4308328	100	1	1	100			-430.4308328	1	NaN	
430.2708328	100	1	1	100			-430.2708328	1	NaN	
430.1108328	100	1	1	100			-430.1108328	1	NaN	
429.9508328	100	1	1	100			-429.9508328	1	NaN	
429.7908328	100	1	1	100			-429.7908328	1	NaN	
429.6308328	100	1	1	100			-429.6308328	1	NaN	
429.4708328	100	1	1	100			-429.4708328	1	NaN	
429.3108328	100	1	1	100			-429.3108328	1	NaN	
429.1508328	100	1	1	100			-429.1508328	1	NaN	
428.9908328	100	1	1	100			-428.9908328	1	NaN	
428.8308328	100	1	1	100			-428.8308328	1	NaN	
428.6708328	100	1	1	100			-428.6708328	1	NaN	
428.5108328	100	1	1	100			-428.5108328	1	NaN	
428.3508328	100	1	1	100			-428.3508328	1	NaN	
428.1908328	100	1	1	100			-428.1908328	1	NaN	
428.0308328	100	1	1	100			-428.0308328	1	NaN	
427.8708328	100	1	1	100			-427.8708328	1	NaN	
427.7108328	100	1	1	100			-427.7108328	1	NaN	
427.5508328	100	1	1	100			-427.5508328	1	NaN	
427.3908328	100	1	1	100			-427.3908328	1	NaN	
427.2308328	100	1	1	100			-427.2308328	1	NaN	
427.0708328	100	1	1	100			-427.0708328	1	NaN	
426.9108328	100	1	1	100			-426.9108328	1	NaN	
426.7508328	100	1	1	100			-426.7508328	1	NaN	
426.5908328	100	1	1	100			-426.5908328	1	NaN	
426.4308328	100	1	1	100			-426.4308328	1	NaN	
426.2708328	100	1	1	100			-426.2708328	1	NaN	
426.1108328	100	1	1	100			-426.1108328	1	NaN	
425.9508328	100	1	1	100			-425.9508328	1	NaN	
425.7908328	100	1	1	100			-425.7908328	1	NaN	
425.6308328	100	1	1	100			-425.6308328	1	NaN	
425.4708328	100	1	1	100			-425.4708328	1	NaN	
425.3108328	100	1	1	100			-425.3108328	1	NaN	
425.1508328	100	1	1	100			-425.1508328	1	NaN	
424.9908328	100	1	1	100			-424.9908328	1	NaN	
424.8308328	100	1	1	100			-424.8308328	1	NaN	
424.6708328	100	1	1	100			-424.6708328	1	NaN	
424.5108328	100	1	1	100			-424.5108328	1	NaN	
424.3508328	100	1	1	100			-424.3508328	1	NaN	
424.1908328	100	1	1	100			-424.1908328	1	NaN	
424.0308328	100	1	1	100			-424.0308328	1	NaN	
423.8708328	100	1	1	100			-423.8708328	1	NaN	
423.7108328	100	1	1	100			-423.7108328	1	NaN	
423.5508328	100	1	1	100			-423.5508328	1	NaN	
423.3908328	100	1	1	100			-423.3908328	1	NaN	
423.2308328	100	1	1	100			-423.2308328	1	NaN	
423.0708328	100	1	1	100			-423.0708328	1	NaN	
422.9108328	100	1	1	100			-422.9108328	1	NaN	
422.7508328	100	1	1	100			-422.7508328	1	NaN	
422.5908328	100	1	1	100			-422.5908328	1	NaN	
422.4308328	100	1	1	100			-422.4308328	1	NaN	
422.2708328	100	1	1	100			-422.2708328	1	NaN	
422.1108328	100	1	1	100			-422.1108328	1	NaN	
421.9508328	100	1	1	100			-421.9508328	1	NaN	
421.7908328	100	1	1	100			-421.7908328	1	NaN	
421.6308328	100	1	1	100			-421.6308328	1	NaN	
421.4708328	100	1	1	100			-421.4708328	1	NaN	
421.3108328	100	1	1	100			-421.3108328	1	NaN	
421.1508328	100	1	1	100			-421.1508328	1	NaN	
420.9908328	100	1	1	100			-420.9908328	1	NaN	
420.8308328	100	1	1	100			-420.8308328	1	NaN	
420.6708328	100	1	1	100			-420.6708328	1	NaN	
420.5108328	100	1	1	100			-420.5108328	1	NaN	
420.3508328	100	1	1	100			-420.3508328	1	NaN	
420.1908328	100	1	1	100			-420.1908328	1	NaN	
420.0308328	100	1	1	100			-420.0308328	1	NaN	
419.8708328	100	1	1	100			-419.8708328	1	NaN	
419.7108328	100	1	1	100			-419.7108328	1	NaN	
419.5508328	100	1	1	100			-419.5508328	1	NaN	
419.3908328	100	1	1	100			-419.3908328	1	NaN	
419.2308328	100	1	1	100			-419.2308328	1	NaN	
419.0708328	100	1	1	100			-419.0708328	1	NaN	
418.9108328	100	1	1	100			-418.9108328	1	NaN	
418.7508328	100	1	1	100			-418.7508328	1	NaN	
418.5908328	100	1	1	100			-418.5908328	1	NaN	
418.4308328	100	1	1	100			-418.4308328	1	NaN	
418.2708328	100	1	1	100			-418.2708328	1	NaN	
418.1108328	100	1	1	100			-418.1108328	1	NaN	
417.9508328	100	1	1	100			-417.9508328	1	NaN	
417.7908328	100	1	1	100			-417.7908328	1	NaN	
417.6308328	100	1	1	100			-417.6308328	1	NaN	
417.4708328	100	1	1	100			-417.4708328	1	NaN	
417.3108328	100	1	1	100			-417.3108328	1	NaN	
417.1508328	100	1	1	100			-417.1508328	1	NaN	
416.9908328	100	1	1	100			-416.9908328	1	NaN	
416.8308328	100	1	1	100			-416.8308328	1	NaN	
416.6708328	100	1	1	100			-416.6708328	1	NaN	
416.5108328	100	1	1	100			-416.5108328	1	NaN	
416.3508328	100	1	1	100			-416.3508328	1	NaN	
416.1908328	100	1	1	100			-416.1908328	1	NaN	
416.0308328	100	1	1	100			-416.0308328	1	NaN	
415.8708328	100	1	1	100			-415.8708328	1	NaN	
415.7108328	100	1	1	100			-415.7108328	1	NaN	
415.5508328	100	1	1	100			-415.5508328	1	NaN	
415.3908328	100	1	1	100			-415.3908328	1	NaN	
415.2308328	100	1	1	100			-415.2308328	1	NaN	
415.0708328	100	1	1	100			-415.0708328	1	NaN	
414.9108328	100	1	1	100			-414.9108328	1	NaN	
414.7508328	100	1	1	100			-414.7508328	1	NaN	
414.5908328	100	1	1	100			-414.5908328	1	NaN	
414.4308328	100	1	1	100			-414.4308328	1	NaN	
414.2708328	100	1	1	100			-414.2708328	1	NaN	
414.1108328	100	1	1	100			-414.1108328	1	NaN	
413.9508328	100	1	1	100			-413.9508328	1	NaN	
413.7908328	100	1	1	100			-413.7908328	1	NaN	
413.6308328	100	1	1	100			-413.6308328	1	NaN	
413.4708328	100	1	1	100			-413.4708328	1	NaN	
413.3108328	100	1	1	100			-413.3108328	1	NaN	
413.1508328	100	1	1	100			-413.1508328	1	NaN	
412.9908328	100	1	1	100			-412.9908328	1	NaN	
412.8308328	100	1	1	100			-412.8308328	1	NaN	
412.6708328	100	1	1	100			-412.6708328	1	NaN	
412.5108328	100	1	1	100			-412.5108328	1	NaN	
412.3508328	100	1	1	100			-412.3508328	1	NaN	
412.1908328	100	1	1	100			-412.1908328	1	NaN	
412.0308328	100	1	1	100			-412.0308328	1	NaN	
411.8708328	100	1	1	100			-411.8708328	1	NaN	
411.7108328	100	1	1	100			-411.7108328	1	NaN	
411.5508328	100	1	1	100			-411.5508328	1	NaN	
411.3908328	100	1	1	100			-411.3908328	1	NaN	
411.2308328	100	1	1	100			-411.2308328	1	NaN	
411.0708328	100	1	1	100			-411.0708328	1	NaN	
410.9108328	100	1	1	100			-410.9108328	1	NaN	
410.7508328	100	1	1	100			-410.7508328	1	NaN	
410.5908328	100	1	1	100			-410.5908328	1	NaN	
410.4308328	100	1	1	100			-410.4308328	1	NaN	
410.2708328	100	1	1	100			-410.2708328	1	NaN	
410.1108328	100	1	1	100			-410.1108328	1	NaN	
409.9508328	100	1	1	100			-409.9508328	1	NaN	
409.7908328	100	1	1	100			-409.7908328	1	NaN	
409.6308328	100	1	1	100			-409.6308328	1	NaN	
409.4708328	100	1	1	100			-409.4708328	1	NaN	
409.3108328	100	1	1	100			-409.3108328	1	NaN	
409.1508328	100	1	1	100			-409.1508328	1	NaN	
408.9908328	100	1	1	100			-408.9908328	1	NaN	
408.8308328	100	1	1	100			-408.8308328	1	NaN	
408.6708328	100	1	1	100			-408.6708328	1	NaN	
408.5108328	100	1	1	100			-408.5108328	1	NaN	
408.3508328	100	1	1	100			-408.3508328	1	NaN	
408.1908328	100	1	1	100			-408.1908328	1	NaN	
408.0308328	100	1	1	100			-408.0308328	1	NaN	
407.8708328	100	1	1	100			-407.8708328	1	NaN	
407.7108328	100	1	1	100			-407.7108328	1	NaN	
407.5508328	100	1	1	100			-407.5508328	1	NaN	
407.3908328	100	1	1	100			-407.3908328	1	NaN	
407.2308328	100	1	1	100			-407.2308328	1	NaN	
407.0708328	100	1	1	100			-407.0708328	1	NaN	
406.9108328	100	1	1	100			-406.9108328	1	NaN	
406.7508328	100	1	1	100			-406.7508328	1	NaN	
406.5908328	100	1	1	100			-406.5908328	1	NaN	
406.4308328	100	1	1	100			-406.4308328	1	NaN	
406.2708328	100	1	1	100			-406.2708328	1	NaN	
406.1108328	100	1	1	100			-406.1108328	1	NaN	
405.9508328	100	1	1	100			-405.9508328	1	NaN	
405.7908328	100	1	1	100			-405.7908328	1	NaN	
405.6308328	100	1	1	100			-405.6308328	1	NaN	
405.4708328	100	1	1	100			-405.4708328	1	NaN	
405.3108328	100	1	1	100			-405.3108328	1	NaN	
405.1508328	100	1	1	100			-405.1508328	1	NaN	
404.9908328	100	1	1	100			-404.9908328	1	NaN	
404.8308328	100	1	1	100			-404.8308328	1	NaN	
404.6708328	100	1	1	100			-404.6708328	1	NaN	
404.5108328	100	1	1	100			-404.5108328	1	NaN	
404.3508328	100	1	1	100			-404.3508328	1	NaN	
404.1908328	100	1	1	100			-404.1908328	1	NaN	
404.0308328	100	1	1	100			-404.0308328	1	NaN	
403.8708328	100	1	1	100			-403.8708328	1	NaN	
403.7108328	100	1	1	100			-403.7108328	1	NaN	
403.5508328	100	1	1	100			-403.5508328	1	NaN	
403.3908328	100	1	1	100			-403.3908328	1	NaN	
403.2308328	100	1	1	100			-403.2308328	1	NaN	
403.0708328	100	1	1	100			-403.0708328	1	NaN	
402.9108328	100	1	1	100			-402.9108328	1	NaN	
402.7508328	100	1	1	100			-402.7508328	1	NaN	
402.5908328	100	1	1	100			-402.5908328	1	NaN	
402.4308328	100	1	1	100			-402.4308328	1	NaN	
402.2708328	100	1	1	100			-402.2708328	1	NaN	
402.1108328	100	1	1	100			-402.1108328	1	NaN	
401.9508328	100	1	1	100			-401.9508328	1	NaN	
401.7908328	100	1	1	100			-401.7908328	1	NaN	
401.6308328	100	1	1	100			-401.6308328	1	NaN	
401.4708328	100	1	1	100			-401.4708328	1	NaN	
401.3108328	100	1	1	100			-401.3108328	1	NaN	
401.1508328	100	1	1	100			-401.1508328	1	NaN	
400.9908328	100	1	1	100			-400.9908328	1	NaN	
400.8308328	100	1	1	100			-400.8308328	1	NaN	
400.6708328	100	1	1	100			-400.6708328	1	NaN	
400.5108328	100	1	1	100			-400.5108328	1	NaN	
400.3508328	100	1	1	100			-400.3508328	1	NaN	
400.1908328	100	1	1	100			-400.1908328	1	NaN	
400.0308328	100	1	1	100			-400.0308328	1	NaN	
399.8708328	100	1	1	100			-399.8708328	1	NaN	
399.7108328	100	1	1	100			-399.7108328	1	NaN	
399.5508328	100	1	1	100			-399.5508328	1	NaN	
399.3908328	100	1	1	100			-399.3908328	1	NaN	
399.2308328	100	1	1	100			-399.2308328	1	NaN	
399.0708328	100	1	1	100			-399.0708328	1	NaN	
398.9108328	100	1	1	100			-398.9108328	1	NaN	
398.7508328	100	1	1	100			-398.7508328	1	NaN	
398.5908328	100	1	1	100			-398.5908328	1	NaN	
398.4308328	100	1	1	100			-398.4308328	1	NaN	
398.2708328	100	1	1	100			-398.2708328	1	NaN	
398.1108328	100	1	1	100			-398.1108328	1	NaN	
397.9508328	100	1	1	100			-397.9508328	1	NaN	
397.7908328	100	1	1	100			-397.7908328	1	NaN	
397.6308328	100	1	1	100			-397.6308328	1	NaN	
397.4708328	100	1	1	100			-397.4708328	1	NaN	
397.3108328	100	1	1	100			-397.3108328	1	NaN	
397.1508328	100	1	1	100			-397.1508328	1	NaN	
396.9908328	100	1	1	100			-396.9908328	1	NaN	
396.8308328	100	1	1	100			-396.8308328	1	NaN	
396.6708328	100	1	1	100			-396.6708328	1	NaN	
396.5108328	100	1	1	100			-396.5108328	1	NaN	
396.3508328	100	1	1	100			-396.3508328	1	NaN	
396.1908328	100	1	1	100			-396.1908328	1	NaN	
396.0308328	100	1	1	100			-396.0308328	1	NaN	
395.8708328	100	1	1	100			-395.8708328	1	NaN	
395.7108328	100	1	1	100			-395.7108328	1	NaN	
395.5508328	100	1	1	100			-395.5508328	1	NaN	
395.3908328	100	1	1	100			-395.3908328	1	NaN	
395.2308328	100	1	1	100			-395.2308328	1	NaN	
395.0708328	100	1	1	100			-395.0708328	1	NaN	
394.9108328	100	1	1	100			-394.9108328	1	NaN	
394.7508328	100	1	1	100			-394.7508328	1	NaN	
394.5908328	100	1	1	100			-394.5908328	1	NaN	
394.4308328	100	1	1	100			-394.4308328	1	NaN	
394.2708328	100	1	1	100			-394.2708328	1	NaN	
394.1108328	100	1	1	100			-394.1108328	1	NaN	
393.9508328	100	1	1	100			-393.9508328	1	NaN	
393.7908328	100	1	1	100			-393.7908328	1	NaN	
393.6308328	100	1	1	100			-393.6308328	1	NaN	
393.4708328	100	1	1	100			-393.4708328	1	NaN	
393.3108328	100	1	1	100			-393.3108328	1	NaN	
393.1508328	100	1	1	100			-393.1508328	1	NaN	
392.9908328	100	1	1	100			-392.9908328	1	NaN	
392.8308328	100	1	1	100			-392.8308328	1	NaN	
392.6708328	100	1	1	100			-392.6708328	1	NaN	
392.5108328	100	1	1	100			-392.5108328	1	NaN	
392.3508328	100	1	1	100			-392.3508328	1	NaN	
392.1908328	100	1	1	100			-392.1908328	1	NaN	
392.0308328	100	1	1	100			-392.0308328	1	NaN	
391.8708328	100	1	1	100			-391.8708328	1	NaN	
391.7108328	100	1	1	100			-391.7108328	1	NaN	
391.5508328	100	1	1	100			-391.5508328	1	NaN	
391.3908328	100	1	1	100			-391.3908328	1	NaN	
391.2308328	100	1	1	100			-391.2308328	1	NaN	
391.0708328	100	1	1	100			-391.0708328	1	NaN	
390.9108328	100	1	1	100			-390.9108328	1	NaN	
390.7508328	100	1	1	100			-390.7508328	1	NaN	
390.5908328	100	1	1	100			-390.5908328	1	NaN	
390.4308328	100	1	1	100			-390.4308328	1	NaN	
390.2708328	100	1	1	100			-390.2708328	1	NaN	
390.1108328	100	1	1	100			-390.1108328	1	NaN	
389.9508328	100	1	1	100			-389.9508328	1	NaN	
389.7908328	100	1	1	100			-389.7908328	1	NaN	
389.6308328	100	1	1	100			-389.6308328	1	NaN	
389.4708328	100	1	1	100			-389.4708328	1	NaN	
389.3108328	100	1	1	100			-389.3108328	1	NaN	
389.1508328	100	1	1	100			-389.1508328	1	NaN	
388.9908328	100	1	1	100			-388.9908328	1	NaN	
388.8308328	100	1	1	100			-388.8308328	1	NaN	
388.6708328	100	1	1	100			-388.6708328	1	NaN	
388.5108328	100	1	1	100			-388.5108328	1	NaN	
388.3508328	100	1	1	100			-388.3508328	1	NaN	
388.1908328	100	1	1	100			-388.1908328	1	NaN	
388.0308328	100	1	1	100			-388.0308328	1	NaN	
387.8708328	100	1	1	100			-387.8708328	1	NaN	
387.7108328	100	1	1	100			-387.7108328	1	NaN	
387.5508328	100	1	1	100			-387.5508328	1	NaN	
387.3908328	100	1	1	100			-387.3908328	1	NaN	
387.2308328	100	1	1	100			-387.2308328	1	NaN	
387.0708328	100	1	1	100			-387.0708328	1	NaN	
386.9108328	100	1	1	100			-386.9108328	1	NaN	
386.7508328	100	1	1	100			-386.7508328	1	NaN	
386.5908328	100	1	1	100			-386.5908328	1	NaN	
386.4308328	100	1	1	100			-386.4308328	1	NaN	
386.2708328	100	1	1	100			-386.2708328	1	NaN	
386.1108328	100	1	1	100			-386.1108328	1	NaN	
385.9508328	100	1	1	100			-385.9508328	1	NaN	
385.7908328	100	1	1	100			-385.7908328	1	NaN	
385.6308328	100	1	1	100			-385.6308328	1	NaN	
385.4708328	100	1	1	100			-385.4708328	1	NaN	
385.3108328	100	1	1	100			-385.3108328	1	NaN	
385.1508328	100	1	1	100			-385.1508328	1	NaN	
384.9908328	100	1	1	100			-384.9908328	1	NaN	
384.8308328	100	1	1	100			-384.8308328	1	NaN	
384.6708328	100	1	1	100			-384.6708328	1	NaN	
384.5108328	100	1	1	100			-384.5108328	1	NaN	
384.3508328	100	1	1	100			-384.3508328	1	NaN	
384.1908328	100	1	1	100			-384.1908328	1	NaN	
384.0308328	100	1	1	100			-384.0308328	1	NaN	
383.8708328	100	1	1	100			-383.8708328	1	NaN	
383.7108328	100	1	1	100			-383.7108328	1	NaN	
383.5508328	100	1	1	100			-383.5508328	1	NaN	
383.3908328	100	1	1	100			-383.3908328	1	NaN	
383.2308328	100	1	1	100			-383.2308328	1	NaN	
383.0708328	100	1	1	100			-383.0708328	1	NaN	
382.9108328	100	1	1	100			-382.9108328	1	NaN	
382.7508328	100	1	1	100			-382.7508328	1	NaN	
382.5908328	100	1	1	100			-382.5908328	1	NaN	
382.4308328	100	1	1	100			-382.4308328	1	NaN	
382.2708328	100	1	1	100			-382.2708328	1	NaN	
382.1108328	100	1	1	100			-382.1108328	1	NaN	
381.9508328	100	1	1	100			-381.9508328	1	NaN	
381.7908328	100	1	1	100			-381.7908328	1	NaN	
381.6308328	100	1	1	100			-381.6308328	1	NaN	
381.4708328	100	1	1	100			-381.4708328	1	NaN	
381.3108328	100	1	1	100			-381.3108328	1	NaN	
381.1508328	100	1	1	100			-381.1508328	1	NaN	
380.9908328	100	1	1	100			-380.9908328	1	NaN	
380.8308328	100	1	1	100			-380.8308328	1	NaN	
380.6708328	100	1	1	100			-380.6708328	1	NaN	
380.5108328	100	1	1	100			-380.5108328	1	NaN	
380.3508328	100	1	1	100			-380.3508328	1	NaN	
380.1908328	100	1	1	100			-380.1908328	1	NaN	
380.0308328	100	1	1	100			-380.0308328	1	NaN	
379.8708328	100	1	1	100			-379.8708328	1	NaN	
379.7108328	100	1	1	100			-379.7108328	1	NaN	
379.5508328	100	1	1	100			-379.5508328	1	NaN	
379.3908328	100	1	1	100			-379.3908328	1	NaN	
379.2308328	100	1	1	100			-379.2308328	1	NaN	
379.0708328	100	1	1	100			-379.0708328	1	NaN	
378.9108328	100	1	1	100			-378.9108328	1	NaN	
378.7508328	100	1	1	100			-378.7508328	1	NaN	
378.5908328	100	1	1	100			-378.5908328	1	NaN	
378.4308328	100	1	1	100			-378.4308328	1	NaN	
378.2708328	100	1	1	100			-378.2708328	1	NaN	
